Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2001,2001,1000 Int. $,102527.1,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2002,2002,1000 Int. $,169868.03847,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2003,2003,1000 Int. $,217106.8302,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2004,2004,1000 Int. $,195871.417248,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2005,2005,1000 Int. $,186534.160332,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2006,2006,1000 Int. $,221790.268128,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2007,2007,1000 Int. $,238390.089132,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2008,2008,1000 Int. $,227291.872314,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2009,2009,1000 Int. $,235261.759473,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2010,2010,1000 Int. $,233867.504832,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2011,2011,1000 Int. $,250465.047456,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2012,2012,1000 Int. $,236899.914693,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2013,2013,1000 Int. $,246463.870419,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),567,Watermelons,2014,2014,1000 Int. $,247369.184712,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1961,1961,1000 Int. $,27494.692407,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1962,1962,1000 Int. $,27357.64785,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1963,1963,1000 Int. $,26977.955823,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1964,1964,1000 Int. $,28108.487979,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1965,1965,1000 Int. $,26978.639337,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1966,1966,1000 Int. $,28411.284681,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1967,1967,1000 Int. $,32568.416829,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1968,1968,1000 Int. $,35556.39828,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1969,1969,1000 Int. $,33141.201561,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1970,1970,1000 Int. $,28177.522893,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1971,1971,1000 Int. $,34239.950316,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1972,1972,1000 Int. $,32480.58528,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1973,1973,1000 Int. $,32660.691219,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1974,1974,1000 Int. $,30153.903624,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1975,1975,1000 Int. $,31140.214326,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1976,1976,1000 Int. $,25276.689477,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1977,1977,1000 Int. $,27001.878813,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1978,1978,1000 Int. $,31806.298719,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1979,1979,1000 Int. $,32393.437245,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1980,1980,1000 Int. $,33584.46039,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1981,1981,1000 Int. $,32407.449282,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1982,1982,1000 Int. $,38690.30997,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1983,1983,1000 Int. $,37650.685176,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1984,1984,1000 Int. $,40379.956578,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1985,1985,1000 Int. $,38152.726209,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1986,1986,1000 Int. $,39173.554368,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1987,1987,1000 Int. $,47314.206108,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1988,1988,1000 Int. $,53360.912709,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1989,1989,1000 Int. $,51204.084282,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1990,1990,1000 Int. $,49805.614638,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1991,1991,1000 Int. $,49264.841145,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1992,1992,1000 Int. $,45160.795251,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1993,1993,1000 Int. $,50292.618363,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1994,1994,1000 Int. $,51031.496997,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1995,1995,1000 Int. $,86947.081884,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1996,1996,1000 Int. $,68190.432453,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1997,1997,1000 Int. $,71168.844708,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1998,1998,1000 Int. $,68190.432453,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,1999,1999,1000 Int. $,74851.61814,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2000,2000,1000 Int. $,77506.386516,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2001,2001,1000 Int. $,102527.1,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2002,2002,1000 Int. $,169868.03847,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2003,2003,1000 Int. $,217106.8302,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2004,2004,1000 Int. $,195871.417248,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2005,2005,1000 Int. $,186534.160332,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2006,2006,1000 Int. $,221790.268128,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2007,2007,1000 Int. $,238390.089132,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2008,2008,1000 Int. $,227291.872314,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2009,2009,1000 Int. $,235261.759473,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2010,2010,1000 Int. $,233867.504832,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2011,2011,1000 Int. $,250465.047456,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2012,2012,1000 Int. $,236899.914693,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2013,2013,1000 Int. $,246463.870419,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),567,Watermelons,2014,2014,1000 Int. $,247369.184712,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1991,1991,SLC,0.009165,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1992,1992,SLC,0.084835,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1993,1993,SLC,2.025657,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1994,1994,SLC,106.167231,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1995,1995,SLC,216.759024,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1996,1996,SLC,134.083488,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1997,1997,SLC,149.310948,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1998,1998,SLC,161.61849,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,1999,1999,SLC,171.49266,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2000,2000,SLC,180.976824,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2001,2001,SLC,166.5,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2002,2002,SLC,406.511861,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2003,2003,SLC,549.804242,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2004,2004,SLC,494.703466,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2005,2005,SLC,445.151176,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2006,2006,SLC,555.181426,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2007,2007,SLC,752.801997,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2008,2008,SLC,894.849891,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2009,2009,SLC,930.337082,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2010,2010,SLC,959.928604,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2011,2011,SLC,1203.131025,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2012,2012,SLC,1173.259622,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2013,2013,SLC,1346.065417,C,Calculated
QV,Value of Agricultural Production,21,Brazil,56,Gross Production Value (current million SLC),567,Watermelons,2014,2014,SLC,1309.339673,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1961,1961,SLC,67.960178,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1962,1962,SLC,67.621437,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1963,1963,SLC,66.682931,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1964,1964,SLC,69.477331,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1965,1965,SLC,66.68462,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1966,1966,SLC,70.22577,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1967,1967,SLC,80.501188,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1968,1968,SLC,87.88675,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1969,1969,SLC,81.916972,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1970,1970,SLC,69.647968,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1971,1971,SLC,84.632811,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1972,1972,SLC,80.28409,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1973,1973,SLC,80.729268,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1974,1974,SLC,74.5331,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1975,1975,SLC,76.971019,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1976,1976,SLC,62.477815,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1977,1977,SLC,66.742063,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1978,1978,SLC,78.617418,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1979,1979,SLC,80.068681,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1980,1980,SLC,83.0126,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1981,1981,SLC,80.103315,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1982,1982,SLC,95.633015,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1983,1983,SLC,93.063316,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1984,1984,SLC,99.80941,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1985,1985,SLC,94.304239,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1986,1986,SLC,96.827478,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1987,1987,SLC,116.949185,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1988,1988,SLC,131.895169,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1989,1989,SLC,126.564015,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1990,1990,SLC,123.107339,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1991,1991,SLC,121.770679,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1992,1992,SLC,111.626478,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1993,1993,SLC,124.311094,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1994,1994,SLC,126.137422,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1995,1995,SLC,214.911993,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1996,1996,SLC,168.550127,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1997,1997,SLC,175.912037,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1998,1998,SLC,168.550127,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,1999,1999,SLC,185.014955,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2000,2000,SLC,191.576895,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2001,2001,SLC,253.422,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2002,2002,SLC,419.872385,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2003,2003,SLC,536.635164,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2004,2004,SLC,484.146399,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2005,2005,SLC,461.066976,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2006,2006,SLC,548.211481,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2007,2007,SLC,589.242192,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2008,2008,SLC,561.810105,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2009,2009,SLC,581.509724,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2010,2010,SLC,578.063466,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2011,2011,SLC,619.088546,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2012,2012,SLC,585.558844,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2013,2013,SLC,609.198612,C,Calculated
QV,Value of Agricultural Production,21,Brazil,55,Gross Production Value (constant 2004-2006 million SLC),567,Watermelons,2014,2014,SLC,611.436328,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1991,1991,USD,52.085604,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1992,1992,USD,43.437821,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1993,1993,USD,52.921535,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1994,1994,USD,159.725988,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1995,1995,USD,236.20671,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1996,1996,USD,133.403132,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1997,1997,USD,138.508444,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1998,1998,USD,139.264256,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,1999,1999,USD,94.541901,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2000,2000,USD,98.925624,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2001,2001,USD,70.862169,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2002,2002,USD,139.199085,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2003,2003,USD,178.654326,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2004,2004,USD,169.122484,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2005,2005,USD,182.859431,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2006,2006,USD,255.217496,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2007,2007,USD,386.635564,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2008,2008,USD,487.984599,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2009,2009,USD,465.301577,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2010,2010,USD,545.653723,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2011,2011,USD,719.219479,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2012,2012,USD,600.72627,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2013,2013,USD,624.308794,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),567,Watermelons,2014,2014,USD,556.46681,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1961,1961,USD,27.443843,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1962,1962,USD,27.307052,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1963,1963,USD,26.928062,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1964,1964,USD,28.056503,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1965,1965,USD,26.928744,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1966,1966,USD,28.35874,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1967,1967,USD,32.508184,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1968,1968,USD,35.490639,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1969,1969,USD,33.079909,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1970,1970,USD,28.125411,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1971,1971,USD,34.176626,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1972,1972,USD,32.420515,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1973,1973,USD,32.600288,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),567,Watermelons,1974,1974,USD,30.098136,C,Calculated
